"Propiedades de la ubicación"
"Nombre de la ubicación = Sin nombre"
"Identificación de ubicación = 7df69ec8-72e3-4a21-a514-9c4efcb05c96"
""
"Propiedades del informe"
"Hora de inicio = 2023-03-30 13:58:22"
"Duración = 34.20:01:38"
"Lecturas = 1675"
"Intervalo de tiempo = 02:00:00"
""
"Propiedades de los instrumentos"
"Modelo del dispositivo = VuLink Cellular"
"Dispositivo SN = 969970"
"Firmware del dispositivo = 1.70"
""
"Propiedades de los instrumentos"
"Modelo del dispositivo = Aqua TROLL 500"
"Dispositivo SN = 1003230"
""
"Propiedades del registro"
"Nombre del registro = Registro_2023-03-30"
"Tipo de log = Lineal"
"Número de archivo de registro = 3"
"Identificación del registro = fbbb46ba-3945-4e73-ad13-7c5844b2b255"
"Habilitado empaquetado de registros = True"
"Intervalo = 00:30:00"
""
""
"","VuLink Cellular 969970",,,,,,"Aqua TROLL 500 1003230",,,,,,
"Fecha Hora","Latitud (°) (969970)","Longitud (°) (969970)","Elevación (m) (969970)","Temperatura (°C) (969970)","Capacidad de la batería (%) (969970)","Presión barométrica (mm Hg) (969970)","Concentración RDO (mg/L) (1003620)","Nitrato (NO₃⁻ - N) (mg/L) (983048)","pH (pH) (982972)","ORP (mV) (982972)","Conductividad real (µS/cm) (1001986)","Temperatura (°C) (1003230)","Profundidad (ft) (997881)"
"2023-04-19 23:30:00","41.7472","1.844215","295.7","12.77082","92.37269","735.8325","11.52286","0.8386078","9.131412","181.3324","487.8407","17.5966","2.99415"
"2023-04-20 00:00:00","41.74702","1.844253","285.2","12.72792","92.36821","735.8429","11.4572","0.8713201","9.122048","175.5507","486.8821","17.51316","3.002812"
"2023-04-20 00:30:00","41.74711","1.844217","287.1","12.09514","92.36111","735.6651","11.28764","0.8384203","9.114963","184.8729","486.8197","17.51054","3.004918"
"2023-04-20 01:00:00","41.7472","1.844297","296.3","11.10843","92.35585","735.5482","8.147364","0.8241087","9.104491","181.4349","","17.50378","2.991833"
"2023-04-20 01:30:00","41.74697","1.844353","285.7","10.63652","92.35033","735.5534","11.10765","0.8061331","9.102056","164.5072","486.8978","17.48377","2.98336"
"2023-04-20 02:00:00","41.74708","1.844248","285.2","9.993019","92.3448","735.4729","10.98508","0.786676","9.085283","153.3802","486.1896","17.4349","2.992415"
"2023-04-20 02:30:00","41.74721","1.84427","270.5","9.596191","92.33533","735.2308","10.85513","0.7596984","9.083645","178.2019","486.0669","17.39052","3.003899"
"2023-04-20 03:00:00","41.74783","1.843803","305.1","9.317337","92.3306","734.9339","10.82691","0.7673609","9.079733","166.4431","485.4472","17.33846","2.981589"
"2023-04-20 03:30:00","41.74702","1.844092","295.9","8.673832","92.32429","734.694","10.71221","0.7350012","9.077531","171.7694","485.2708","17.28409","2.991684"
"2023-04-20 04:00:00","41.74651","1.843755","250.2","7.95525","92.31902","734.4342","10.71052","0.712633","9.065125","173.9557","484.3937","17.2048","2.995034"
"2023-04-20 04:30:00","41.74715","1.844183","301.5","7.418995","92.31139","734.1628","10.67236","0.7206256","9.068215","184.0074","483.6596","17.13237","3.003146"
"2023-04-20 05:00:00","41.74743","1.844235","297.7","7.354645","92.30376","734.056","10.72148","0.7295263","9.070172","189.8677","482.7216","17.04969","2.996452"
"2023-04-20 05:30:00","41.74701","1.844153","301","7.172318","92.29693","734.0062","10.72323","0.7426983","9.063603","178.7431","482.3753","16.98547","2.991434"
"2023-04-20 06:00:00","41.74701","1.844153","301","7.086517","92.29246","733.8271","10.82128","0.7304289","9.07316","171.314","481.5063","16.92435","3.001437"
"2023-04-20 06:30:00","41.74667","1.84424","227.6","6.786217","92.28509","733.7598","10.71033","0.7419754","9.063842","168.3123","480.7859","16.84806","3.00129"
"2023-04-20 07:00:00","41.7463","1.843825","130.2","6.721863","92.27851","733.7328","10.63922","0.7058495","9.060769","158.5968","480.2048","16.78243","3.003478"
"2023-04-20 07:30:00","41.74677","1.844078","275.3","6.979267","92.27325","733.7349","10.62114","0.6981902","9.056412","156.575","479.3921","16.72375","2.99475"
"2023-04-20 08:00:00","41.74704","1.844137","270.9","6.914917","92.2672","733.7039","10.88687","0.712352","9.063106","172.9901","477.7167","16.67368","3.001488"
"2023-04-20 08:30:00","41.74706","1.84432","290.8","7.258118","92.26115","733.631","11.05501","0.6977386","9.058794","174.7949","477.9953","16.6259","2.975906"
"2023-04-20 09:00:00","41.74706","1.844217","289.5","8.630932","92.25589","733.4601","10.92925","0.7297759","9.081186","176.4639","477.6809","16.59806","2.991585"
"2023-04-20 09:30:00","41.7471","1.84428","287.2","10.10027","92.24879","733.2904","10.96121","0.6734661","9.059263","172.1389","477.8826","16.59235","2.984961"
"2023-04-20 10:00:00","41.74707","1.844293","283.7","11.62323","92.24142","733.022","10.77359","0.6740659","9.068185","162.8072","480.0814","16.58999","3.006386"
"2023-04-20 10:30:00","41.74719","1.844072","302.9","12.87807","92.23563","732.7427","11.29985","0.7235854","9.090609","179.6348","477.9383","16.65383","2.999478"
"2023-04-20 11:00:00","41.74728","1.844107","295.2","13.76825","92.22959","732.5829","11.09121","0.7081217","9.091653","167.9881","478.4405","16.70101","2.994444"
"2023-04-20 11:30:00","41.74703","1.844258","246.5","15.07672","92.22354","732.3062","11.13991","0.6935331","9.108314","176.2064","479.2774","16.79689","3.001045"
"2023-04-20 12:00:00","41.74705","1.844195","297.9","16.51388","92.21775","732.0163","11.55587","0.6972949","9.131309","170.1267","479.8393","16.80795","2.993062"
"2023-04-20 12:30:00","41.74633","1.843095","-13.6","18.04757","92.21301","731.613","11.18152","0.6939214","9.108702","158.3345","479.2029","16.78862","2.995022"
"2023-04-20 13:00:00","41.74732","1.844377","310.9","19.88156","92.20407","731.3206","11.3211","0.6875467","9.106444","178.6239","480.0455","16.87078","2.99295"
"2023-04-20 13:30:00","41.7471","1.84428","258.8","21.3938","92.19934","730.9071","11.68506","0.7068461","9.137415","165.5538","480.3178","16.963","3.002161"
"2023-04-20 14:00:00","41.7472","1.844242","305.8","22.97039","92.19197","730.4466","12.01831","0.7059116","9.14985","178.6478","476.3119","16.95828","3.014215"
"2023-04-20 14:30:00","41.74757","1.844682","321.6","24.3861","92.1875","730.2825","11.78084","0.7190361","9.12643","173.8389","478.899","16.86578","2.988884"
"2023-04-20 15:00:00","41.74708","1.844113","298.4","25.98414","92.17882","730.2134","12.20542","0.7511371","9.164808","163.3103","478.7127","16.87135","2.984541"
"2023-04-20 15:30:00","41.74712","1.844253","287","24.97598","92.17224","729.8436","12.27086","0.7712021","9.16094","163.4343","479.9286","16.90711","2.97555"
"2023-04-20 16:00:00","41.74719","1.844263","279.8","25.17976","92.16093","729.5879","12.34214","0.8083934","9.169784","159.1261","478.3075","16.87427","2.985981"
"2023-04-20 16:30:00","41.74707","1.844187","295.2","25.54441","92.15409","729.5255","12.60836","0.852945","9.178963","181.7043","480.6245","17.02122","2.988765"
"2023-04-20 17:00:00","41.74741","1.844173","307.8","25.51224","92.14804","729.3033","12.72528","0.8797187","9.164865","180.5813","481.0746","16.95768","2.970259"
"2023-04-20 17:30:00","41.74717","1.844372","306.4","23.12054","92.14041","729.4345","12.38708","0.8822083","9.14844","181.6495","479.3096","16.84797","2.99019"
"2023-04-20 18:00:00","41.74727","1.844198","266.5","20.91117","92.13568","729.8104","12.41068","0.9030644","9.153969","170.9659","481.3351","17.27997","2.973957"
"2023-04-20 18:30:00","41.74728","1.844358","275.9","19.70996","92.12016","730.2911","11.72381","0.9222695","9.105129","179.3845","480.3657","17.57104","2.989633"
"2023-04-20 19:00:00","41.74629","1.84467","-5.1","18.77687","92.11411","730.8405","11.34055","0.871033","9.079323","176.8382","480.0852","17.45991","3.000429"
"2023-04-20 19:30:00","41.74691","1.84408","258.3","18.5731","92.10885","731.0179","11.61712","0.8971945","9.109185","178.1685","487.9097","17.45513","3.002708"
"2023-04-20 20:00:00","41.74691","1.84408","258.3","18.55165","92.08991","731.0838","11.79477","0.900979","9.131003","182.7653","487.101","17.47276","2.992574"
"2023-04-20 20:30:00","41.74711","1.844348","275.8","17.99394","92.08176","731.1972","11.94193","0.9272223","9.147467","182.9059","486.7119","17.47754","2.999994"
"2023-04-20 21:00:00","41.7471","1.844295","284.7","16.59968","92.07597","731.2803","11.86574","0.9344781","9.16024","181.6208","487.0651","17.58939","3.001024"
"2023-04-20 21:30:00","41.74704","1.844248","302.2","15.76312","92.0715","731.6791","11.47356","0.9450783","9.146333","131.3646","490.7165","17.82565","2.999244"
"2023-04-20 22:00:00","41.74703","1.844343","263.7","15.14107","92.06466","731.7826","11.7145","0.9327196","9.136725","184.005","486.7428","17.59074","2.994334"
"2023-04-20 22:30:00","41.74703","1.844343","263.7","14.60481","92.0615","731.9198","11.45648","0.9144769","9.13677","185.5285","487.7982","17.64526","2.99002"
"2023-04-20 23:00:00","41.74715","1.844307","295.9","14.25089","92.05282","732.1216","11.48394","0.9267747","9.135063","183.8071","488.5979","17.62145","2.993481"
"2023-04-20 23:30:00","41.74725","1.844258","302.3","13.84333","92.04546","732.1194","11.4399","0.8961833","9.132082","187.7673","488.2085","17.58348","2.990226"
"2023-04-21 00:00:00","41.74718","1.844277","302.7","13.32853","92.04072","732.2979","11.38434","0.9073347","9.125413","146.5233","487.8828","17.5287","3.008849"
"2023-04-21 00:30:00","41.74725","1.843987","288","12.82444","92.03362","732.2952","11.28984","0.8783731","9.127634","179.4894","487.0738","17.48572","2.982551"
"2023-04-21 01:00:00","41.74716","1.844248","287.4","12.71719","92.02757","732.3283","11.27654","0.8601621","9.11705","164.438","482.3713","17.46562","2.993397"
"2023-04-21 01:30:00","41.74707","1.84431","331.5","11.86991","92.02099","732.2338","11.36142","0.8756585","9.125278","172.7994","481.5504","17.43459","2.994262"
"2023-04-21 02:00:00","41.74711","1.844298","308.3","11.06553","92.01573","732.2386","11.20715","0.8337704","9.124301","132.5471","481.5853","17.39479","3.002156"
"2023-04-21 02:30:00","41.74725","1.844442","277.9","10.57217","92.00784","732.0623","11.15641","0.8392962","9.11937","163.3556","486.3638","17.35556","2.985728"
"2023-04-21 03:00:00","41.74713","1.844163","313.1","10.33622","92.00153","731.9722","11.17845","0.7796242","9.116828","184.1982","486.1158","17.32562","2.986227"
"2023-04-21 03:30:00","41.74711","1.844175","304.9","9.703442","91.99653","731.8579","10.89461","0.79901","9.105412","152.4146","485.6437","17.26766","3.013182"
"2023-04-21 04:00:00","41.7472","1.843827","311.3","9.381687","91.99021","731.7988","11.06161","0.7760839","9.094678","142.4153","479.9985","17.23111","2.999176"
"2023-04-21 04:30:00","41.74708","1.844257","308.2","9.07066","91.98521","731.845","10.91567","0.7378814","9.08915","170.8658","480.2981","17.2041","2.982694"
"2023-04-21 05:00:00","41.74842","1.84431","344.9","8.781082","91.97627","731.8046","10.92179","0.7575577","9.10163","174.7019","484.5184","17.17999","2.999496"
"2023-04-21 05:30:00","41.74672","1.843955","307.3","8.706009","91.96944","731.8165","10.87738","0.7634377","9.091406","179.1771","482.9985","17.11647","2.989884"
"2023-04-21 06:00:00","41.74706","1.844125","288.9","8.856159","91.96444","731.7438","10.82577","0.7674444","9.090241","154.527","484.1847","17.08511","2.986407"
"2023-04-21 06:30:00","41.74716","1.844313","288.5","9.177914","91.95707","731.6976","10.72733","0.7417885","9.085056","175.7987","483.7863","17.03872","2.990518"
"2023-04-21 07:00:00","41.74783","1.844053","369.3","9.649815","91.95207","731.8154","10.60296","0.7198966","9.066941","163.2841","484.9162","17.01516","3.002656"
"2023-04-21 07:30:00","41.74715","1.844195","292.5","10.27187","91.94497","731.95","10.7009","0.7001493","9.068867","152.3192","484.7561","16.98876","3.016015"
"2023-04-21 08:00:00","41.74665","1.844188","237.9","10.91538","91.93945","732.0443","10.50684","0.7144837","9.06428","164.2425","483.3905","16.96134","2.992264"
"2023-04-21 08:30:00","41.74697","1.844175","274.3","11.09771","91.93261","732.1758","10.50372","0.7308996","9.078834","179.2867","484.6662","16.93517","2.992049"
"2023-04-21 09:00:00","41.74677","1.84423","280.9","11.95571","91.92735","732.145","10.32008","0.6949112","9.062346","135.1125","483.6346","16.92326","2.995196"
"2023-04-21 09:30:00","41.74717","1.8442","256.2","13.92913","91.92182","732.16","10.60756","0.7392044","9.075282","150.1711","483.0169","16.91821","2.977455"
"2023-04-21 10:00:00","41.74727","1.844162","305.5","15.18397","91.91472","732.1787","10.51326","0.6928238","9.071424","156.966","483.4278","16.929","2.988746"
"2023-04-21 10:30:00","41.74727","1.844162","305.5","16.79273","91.9113","732.2681","10.59247","0.7224556","9.076735","155.1158","481.9351","16.95287","2.992788"
"2023-04-21 11:00:00","41.74693","1.844113","279.4","18.36932","91.90051","732.3628","10.72115","0.7062776","9.076112","141.1207","483.5446","16.95658","3.002839"
"2023-04-21 11:30:00","41.74698","1.844208","298.7","18.34787","91.89473","732.369","10.6235","0.7166135","9.089211","148.7691","482.6672","16.99933","2.995993"
"2023-04-21 12:00:00","41.74725","1.844183","299","18.75542","91.88736","732.4052","10.77378","0.6899337","9.081442","159.1261","484.272","17.02544","3.001981"
"2023-04-21 12:30:00","41.74704","1.844228","283.5","18.88412","91.88","732.3052","10.8186","0.6988891","9.101649","164.0518","485.9443","17.13354","2.993027"
"2023-04-21 13:00:00","41.74516","1.84465","174.4","19.67778","91.87527","732.1472","11.3309","0.7297674","9.116283","152.9963","484.8046","17.20264","2.992433"
"2023-04-21 13:30:00","41.74516","1.84465","174.4","20.21404","91.87079","732.0403","11.48829","0.7317784","9.122393","168.7534","488.7666","17.13535","3.002469"
"2023-04-21 14:00:00","41.74516","1.84465","174.4","20.62159","91.86369","731.9366","11.25515","0.7892953","9.093078","167.7806","488.6131","17.13673","2.990016"
"2023-04-21 14:30:00","41.74516","1.84465","174.4","21.23293","91.85501","731.9172","11.77742","0.781398","9.147629","176.2827","486.748","17.15521","2.999757"
"2023-04-21 15:00:00","41.74722","1.844133","271.4","21.57613","91.84554","731.8677","11.7866","0.8010735","9.140008","144.5849","487.9953","17.24204","2.993581"
"2023-04-21 15:30:00","41.74709","1.844097","287.4","21.8228","91.83923","731.7632","12.18005","0.8285848","9.159008","176.6665","490.8042","17.24241","3.002205"
"2023-04-21 16:00:00","41.74692","1.844195","262.9","22.17673","91.83292","731.5464","12.17689","0.8479388","9.163813","178.0279","491.9225","17.34168","2.984789"
"2023-04-21 16:30:00","41.74712","1.844278","314.1","22.50921","91.82818","731.4166","12.49296","0.8826055","9.183054","172.9973","494.6728","17.47966","2.984585"
"2023-04-21 17:00:00","41.74686","1.844167","252.6","22.91676","91.82055","731.3479","12.49451","0.8827094","9.17519","182.6818","494.5526","17.52942","2.983379"
"2023-04-21 17:30:00","41.74713","1.844282","280.7","23.12054","91.81528","731.3107","11.86963","0.9025918","9.121709","173.1165","496.1956","17.62756","2.983922"
"2023-04-21 18:00:00","41.74716","1.84424","305.8","23.39939","91.80819","731.3643","12.2185","0.9259574","9.146308","184.2816","492.0132","17.55574","2.984391"
"2023-04-21 18:30:00","41.74786","1.844342","250.6","25.06178","91.80003","731.5295","12.34405","0.9602381","9.156982","182.9226","494.6989","17.88213","2.973453"
"2023-04-21 19:00:00","41.74722","1.844197","295.8","23.46375","91.79082","731.7537","12.00276","0.9634319","9.124451","179.6777","495.3865","17.7235","2.993273"
"2023-04-21 19:30:00","41.74697","1.844263","268","23.50665","91.78188","731.9049","11.22981","0.9700444","9.067506","168.6437","497.4956","17.64652","2.988049"
"2023-04-21 20:00:00","41.74707","1.844318","244.6","23.56026","91.77636","732.0784","11.59012","1.040997","9.126328","179.8661","499.6055","18.00517","2.995594"
"2023-04-21 20:30:00","41.74727","1.844268","295","18.4873","91.77031","732.2778","11.52523","0.9842609","9.123013","185.3569","496.9894","17.95562","2.990839"
"2023-04-21 21:00:00","41.74727","1.844268","295","16.63186","91.76689","732.5662","11.55804","1.007665","9.133125","162.7953","500.0052","18.10703","3.001215"
"2023-04-21 21:30:00","41.74709","1.844187","292.9","15.8382","91.75452","732.7995","11.51952","0.97456","9.146147","183.9836","500.1656","18.11541","3.009587"
"2023-04-21 22:00:00","41.74715","1.844197","303.1","15.51645","91.74847","733.3005","11.46846","0.9445069","9.133664","164.4905","499.4094","18.0996","3.005144"
"2023-04-21 22:30:00","41.74708","1.844242","281.1","15.15179","91.74295","733.4664","11.36371","0.9115724","9.133995","181.4206","496.7204","18.04259","2.998358"
"2023-04-21 23:00:00","41.74706","1.844088","265.3","14.73351","91.73769","733.5307","11.3722","0.8702642","9.128168","179.7302","497.2427","18.00894","2.996323"
"2023-04-21 23:30:00","41.74723","1.844055","296","14.56191","91.7319","733.6094","11.30531","0.902464","9.127518","176.44","499.3016","17.98865","2.987972"
"2023-04-22 00:00:00","41.74718","1.844228","303.5","13.77898","91.72559","733.899","11.13058","0.8789365","9.134213","182.1168","499.034","17.97968","3.006968"
"2023-04-22 00:30:00","41.74739","1.843935","319.2","13.52158","91.72086","734.0596","11.14477","0.9292282","9.127681","175.534","497.4567","17.99644","2.998434"
"2023-04-22 01:00:00","41.74723","1.844202","304.7","12.87807","91.7077","733.889","11.10966","0.8958834","9.123174","173.0449","499.0934","17.98086","2.99508"
"2023-04-22 01:30:00","41.74683","1.844415","260.9","12.9746","91.70323","734.1282","10.96614","0.884353","9.114266","163.4796","498.6085","17.91819","2.996307"
"2023-04-22 02:00:00","41.74718","1.844228","296.8","12.89952","91.69324","734.235","11.10206","0.928642","9.119079","186.6992","497.3162","17.88671","3.001612"
"2023-04-22 02:30:00","41.74725","1.844237","294.7","12.94242","91.68561","734.2774","10.92641","0.9305448","9.11158","172.1556","498.2875","17.85407","2.993618"
"2023-04-22 03:00:00","41.74716","1.844258","294.4","13.00677","91.6785","734.0505","10.78035","0.9096654","9.103824","183.1086","499.4087","17.84127","2.988278"
"2023-04-22 03:30:00","41.74714","1.844272","298.3","12.95315","91.67377","734.2375","10.83228","0.8950758","9.100718","181.3037","498.1438","17.81612","2.995285"
"2023-04-22 04:00:00","41.74711","1.844248","300.5","12.8888","91.66746","734.2383","10.83894","0.8767712","9.105947","162.7548","495.4639","17.77805","3.001448"
"2023-04-22 04:30:00","41.74643","1.844213","266.3","12.73864","91.66193","734.174","10.78144","0.8545152","9.095563","161.1645","498.116","17.75367","2.997438"
"2023-04-22 05:00:00","41.74739","1.844723","282.3","12.44907","91.65562","734.2314","10.77033","0.8709425","9.099485","182.0333","497.5224","17.71996","2.98277"
"2023-04-22 05:30:00","41.7459","1.843147","114.3","11.99861","91.64983","734.2016","10.75518","0.8450523","9.096763","163.7347","496.5718","17.67372","2.984771"
"2023-04-22 06:00:00","41.74703","1.844218","278.7","12.00934","91.64326","734.1818","10.67864","0.8629272","9.091837","163.3341","498.2947","17.63396","2.986614"
"2023-04-22 06:30:00","41.74696","1.844372","275.8","11.73048","91.63747","734.2429","10.59651","0.8364658","9.092531","172.065","495.3838","17.59809","2.987492"
"2023-04-22 07:00:00","41.74718","1.844233","293.7","11.52671","91.63221","734.2593","10.57845","0.8337147","9.083076","168.3052","495.3492","17.5646","2.997132"
