"Propiedades de la ubicación"
"Nombre de la ubicación = Unnamed"
"Identificación de ubicación = 99b19a22-da0c-4101-883b-8835c7c43bcb"
""
"Propiedades del informe"
"Hora de inicio = 2023-03-30 12:50:25"
"Duración = 34.21:09:35"
"Lecturas = 1676"
"Intervalo de tiempo = 02:00:00"
""
"Propiedades de los instrumentos"
"Modelo del dispositivo = VuLink Cellular"
"Dispositivo SN = 970485"
"Firmware del dispositivo = 1.70"
""
"Propiedades de los instrumentos"
"Modelo del dispositivo = Aqua TROLL 500"
"Dispositivo SN = 1002779"
""
"Propiedades del registro"
"Nombre del registro = Log_2023-03-30"
"Tipo de log = Lineal"
"Número de archivo de registro = 2"
"Identificación del registro = 6536ec03-c5f3-4c88-8b6f-1b61dd267e56"
"Habilitado empaquetado de registros = True"
"Intervalo = 00:30:00"
""
""
"","VuLink Cellular 970485",,,"Aqua TROLL 500 1002779",,,,,,,
"Fecha Hora","Temperatura (°C) (970485)","Capacidad de la batería (%) (970485)","Presión barométrica (mm Hg) (970485)","Turbidez (NTU) (1001626)","Fluorescencia de BGA-PE (algas verdiazules-ficoeritrina) (RFU) (1005408)","Fluorescencia de BGA-PC (algas verdiazules-ficocianina) (RFU) (1008102)","Fluorescencia de clorofila-a (RFU) (1005345)","Temperatura (°C) (1002779)","Voltaje externo (V) (1002779)","Presión (psi) (997880)","Profundidad (ft) (997880)"
"2023-04-30 06:00:00","15.26977","94.50731","736.2983","2.628347","0","0.681673","1.890539","20.57465","15.696","1.330407","3.696887"
"2023-04-30 06:30:00","14.64771","94.50442","736.3785","1.511087","0","0.6048839","1.69576","20.5535","15.687","1.330009","3.695878"
"2023-04-30 07:00:00","14.32596","94.50179","736.3511","1.461808","0","0.6599399","1.857115","20.5123","15.705","1.328574","3.692334"
"2023-04-30 07:30:00","14.57264","94.49442","736.7142","1.205905","0","0.6330945","1.929048","20.47379","15.714","1.327426","3.690127"
"2023-04-30 08:00:00","14.44394","94.49232","736.9383","4.988525","0","0.7031189","1.596632","20.43884","15.696","1.330902","3.69814"
"2023-04-30 08:30:00","15.35557","94.48943","737.1196","1.636733","0","0.6817043","1.434404","20.41605","15.705","1.328158","3.691689"
"2023-04-30 09:00:00","15.60225","94.48732","737.2365","1.853994","0","0.6544168","1.295601","20.39886","15.687","1.330164","3.696237"
"2023-04-30 09:30:00","17.23246","94.48443","737.521","52.52092","0","0.7093014","1.628179","20.3905","15.687","1.327068","3.689001"
"2023-04-30 10:00:00","18.4873","94.48259","737.702","0.9773016","0","0.6909823","0.9408469","20.4126","15.723","1.331473","3.699463"
"2023-04-30 10:30:00","20.38564","94.47916","737.8561","0.9045936","0","0.6981534","1.0478","20.49463","15.696","1.33096","3.698223"
"2023-04-30 11:00:00","22.84169","94.47733","737.8151","0.03156106","0","0.7103485","0.8186331","20.50095","15.696","1.326347","3.687624"
"2023-04-30 11:30:00","22.13383","94.47443","737.7881","25.69817","0","0.7491258","0.8878967","20.47696","15.696","1.322428","3.678547"
"2023-04-30 12:00:00","21.44743","94.47233","737.5446","0","0","0.728024","1.151595","20.48358","15.705","1.324328","3.682854"
"2023-04-30 12:30:00","21.308","94.47022","737.3154","2.049264","0","0.7293249","1.242548","20.53223","15.705","1.326264","3.687235"
"2023-04-30 13:00:00","21.81208","94.46733","736.9819","1.97283","0","0.7122642","0.5891734","20.66592","15.705","1.328261","3.69205"
"2023-04-30 13:30:00","23.50665","94.46548","736.7532","2.306553","0","0.7794704","0.9030508","20.75464","15.723","1.329997","3.695936"
"2023-04-30 14:00:00","25.07251","94.46233","736.4525","2.199329","0","0.739805","0.9061968","20.85022","15.705","1.324605","3.683558"
"2023-04-30 14:30:00","27.15318","94.46023","736.124","2.265809","0","0.7569256","0.7959557","20.931","15.723","1.313814","3.658523"
"2023-04-30 15:00:00","28.18279","94.45707","735.7913","3.368014","0","0.7803123","1.089415","20.98895","15.714","1.321161","3.67569"
"2023-04-30 15:30:00","28.55817","94.45496","735.6733","2.167207","0","0.7685811","0.9576412","21.01709","15.705","1.328662","3.692765"
"2023-04-30 16:00:00","25.51224","94.45207","735.7667","3.104491","0","0.7384222","1.502731","21.0343","15.705","1.324408","3.682952"
"2023-04-30 16:30:00","21.6512","94.44997","735.7933","3.326419","0","0.668521","1.801627","21.39935","15.705","1.327887","3.690984"
"2023-04-30 17:00:00","22.94894","94.44786","735.9918","2.718463","0","0.7267441","1.172987","20.97971","15.714","1.323843","3.681806"
"2023-04-30 17:30:00","23.33504","94.44471","736.3188","11.44644","0","0.6804283","1.41038","21.17719","15.705","1.322507","3.678724"
"2023-04-30 18:00:00","29.39472","94.44234","736.3411","4.864306","0","0.6862804","1.391955","21.54578","15.705","1.322826","3.679461"
"2023-04-30 18:30:00","30.23128","94.43945","736.5364","5.313674","0","0.6858143","1.270867","20.9906","15.705","1.320075","3.673055"
"2023-04-30 19:00:00","27.96828","94.43392","736.4987","1.533876","0","0.6772928","1.063236","20.84839","15.696","1.325435","3.685477"
"2023-04-30 19:30:00","22.79879","94.43024","736.5994","3.402952","0","0.578916","2.159123","21.02231","15.696","1.327168","3.689469"
"2023-04-30 20:00:00","20.52506","94.42787","737.1306","3.393737","0","0.3551069","3.423804","21.2359","15.714","1.325435","3.685418"
"2023-04-30 20:30:00","18.76615","94.42498","737.6473","2.758091","0","0.3772766","4.238086","21.25998","15.696","1.329035","3.693792"
"2023-04-30 21:00:00","18.46584","94.42287","737.7611","5.558205","0","0.3963133","4.164553","21.30496","15.714","1.327907","3.690927"
"2023-04-30 21:30:00","17.56494","94.42077","738.1266","3.031491","0","0.6019235","2.598594","21.34064","15.687","1.326684","3.688359"
"2023-04-30 22:00:00","16.81418","94.41788","738.2625","2.142444","0","0.6507019","1.667192","21.51794","15.723","1.32778","3.690827"
"2023-04-30 22:30:00","16.4817","94.4163","738.4492","2.105809","0","0.6935226","1.395363","21.5199","15.696","1.329699","3.695242"
"2023-04-30 23:00:00","16.36373","94.41314","738.5699","5.145985","0","0.649589","1.64337","21.48975","15.696","1.324897","3.684177"
"2023-04-30 23:30:00","16.46025","94.4113","738.4595","1.719499","0","0.6125587","1.747488","21.45871","15.723","1.327371","3.689878"
"2023-05-01 00:00:00","16.54605","94.40814","738.3644","6.012613","0","0.5441332","3.474523","21.32407","15.705","1.327746","3.690654"
"2023-05-01 00:30:00","16.2243","94.40604","738.354","2.519925","0","0.6724583","1.51348","21.30139","15.723","1.326735","3.688478"
"2023-05-01 01:00:00","16.07415","94.40341","738.2956","1.760145","0","0.6446016","1.829233","21.26273","15.687","1.324344","3.682811"
"2023-05-01 01:30:00","16.1814","94.40157","738.3119","2.121071","0","0.6621417","1.855612","21.21518","15.705","1.328342","3.691918"
"2023-05-01 02:00:00","15.82747","94.39946","738.1866","2.508186","0","0.6631685","1.645987","21.17087","15.696","1.330041","3.696037"
"2023-05-01 02:30:00","15.89182","94.39657","738.1818","3.00812","0","0.6953485","1.531878","21.12384","15.705","1.327303","3.689722"
"2023-05-01 03:00:00","15.38774","94.39473","738.0464","1.468783","0","0.6606066","1.66985","21.07956","15.714","1.332922","3.702489"
"2023-05-01 03:30:00","15.18397","94.3921","737.8594","0.629293","0","0.6300014","1.738941","21.02997","15.687","1.331904","3.700335"
"2023-05-01 04:00:00","15.22687","94.38999","737.6516","1.343774","0","0.6243864","1.865273","20.9845","15.687","1.332541","3.701618"
"2023-05-01 04:30:00","15.7524","94.38657","737.6337","1.549183","0","0.6417772","2.147968","20.93524","15.714","1.331276","3.698808"
"2023-05-01 05:00:00","15.495","94.38447","737.6376","0.7082914","0","0.603366","1.73363","20.9014","15.696","1.333084","3.702966"
"2023-05-01 05:30:00","15.39847","94.38184","737.5754","1.804837","0","0.6178632","2.001016","20.86887","15.696","1.332363","3.701303"
"2023-05-01 06:00:00","14.87294","94.38","737.4393","2.75549","0","0.6589189","1.56481","20.82803","15.696","1.329102","3.693786"
"2023-05-01 06:30:00","14.63699","94.37789","737.5341","1.894108","0","0.6409984","1.572233","20.8006","15.696","1.334066","3.705467"
"2023-05-01 07:00:00","14.33669","94.37473","737.721","1.636132","0","0.6167905","1.640514","20.75833","15.696","1.330059","3.696149"
"2023-05-01 07:30:00","14.88366","94.36816","737.6893","1.910087","0","0.5811436","1.56166","20.72543","15.705","1.332574","3.701891"
"2023-05-01 08:00:00","15.36629","94.36526","737.9065","1.222126","0","0.5961097","1.335554","20.69867","15.696","1.331049","3.698433"
"2023-05-01 08:30:00","15.57007","94.36343","737.9464","1.813697","0","0.6184754","1.276476","20.67413","15.687","1.332991","3.70359"
"2023-05-01 09:00:00","16.19213","94.36053","737.8814","1.634834","0","0.6163958","1.181013","20.6759","15.705","1.328229","3.691671"
"2023-05-01 09:30:00","17.14666","94.35869","737.9017","2.100962","0","0.5870147","1.165663","20.6937","15.714","1.322888","3.679604"
"2023-05-01 10:00:00","17.64001","94.3558","737.8793","0.6932599","0","0.2753157","1.160258","20.76025","15.696","1.323086","3.679994"
"2023-05-01 10:30:00","17.99394","94.35396","737.9578","0.8481486","0","0.3844156","0.7803805","20.80533","15.696","1.324393","3.683075"
"2023-05-01 11:00:00","18.64817","94.35054","737.842","66.00997","0","0.2909012","1.048013","20.87546","15.705","1.326889","3.688683"
"2023-05-01 11:30:00","18.99138","94.34843","737.8814","0.2617505","0","0.3208088","1.175988","20.88806","15.696","1.323454","3.680908"
"2023-05-01 12:00:00","20.07461","94.34659","737.8226","1.71754","0","0.5878729","0.9014552","20.91077","15.714","1.327454","3.690135"
"2023-05-01 12:30:00","20.86827","94.34396","737.6725","2.569359","0","0.5241755","1.260706","20.98038","15.705","1.324079","3.682194"
"2023-05-01 13:00:00","21.64047","94.34186","737.3767","0.640938","0","0.5456195","1.216826","21.05246","15.705","1.325181","3.684838"
"2023-05-01 13:30:00","22.74516","94.33923","737.1405","0.3402521","0","0.2891828","1.127265","21.12494","15.705","1.326501","3.687872"
"2023-05-01 14:00:00","24.43973","94.33712","736.9632","1.632917","0","0.7895793","0.7581173","21.1474","15.705","1.318428","3.669261"
"2023-05-01 14:30:00","26.03777","94.33396","736.8277","2.173603","0","0.7747862","1.079766","21.23251","15.705","1.32696","3.689037"
"2023-05-01 15:00:00","24.05362","94.33186","736.7743","2.089414","0","0.6825319","1.315563","21.09299","15.705","1.324047","3.682127"
"2023-05-01 15:30:00","24.23595","94.32844","736.5878","1.82093","0","0.6054452","1.638843","20.83765","15.696","1.324204","3.68249"
"2023-05-01 16:00:00","24.16087","94.32634","736.3939","0.4022172","0","0.7170306","1.987514","20.50171","15.705","1.32879","3.693217"
"2023-05-01 16:30:00","24.33247","94.32423","736.2326","1.417458","0","0.7499131","0.7228448","20.71664","15.687","1.319899","3.672642"
"2023-05-01 17:00:00","24.71858","94.32133","736.3796","1.849248","0","0.644942","1.200477","21.02658","15.687","1.329096","3.693863"
"2023-05-01 17:30:00","24.22523","94.31924","736.6098","2.367134","0","0.6122069","1.087472","20.97556","15.705","1.318295","3.668944"
"2023-05-01 18:00:00","28.89064","94.31581","736.738","2.855934","0","0.441069","0.8827104","21.03918","15.705","1.321765","3.676876"
"2023-05-01 18:30:00","23.79622","94.31371","737.2163","2.390192","0","0.4683166","1.308548","21.19601","15.705","1.322589","3.678854"
"2023-05-01 19:00:00","27.81813","94.31003","737.3677","2.727382","0","0.3324041","20.28279","21.30078","15.705","1.3248","3.684082"
"2023-05-01 19:30:00","25.01888","94.30792","737.5654","3.148402","0","0.2645414","1.499806","21.39075","15.696","1.323012","3.679825"
"2023-05-01 20:00:00","29.71648","94.30476","737.9149","3.663356","0","0.6591864","1.425748","21.38757","15.705","1.319361","3.67133"
"2023-05-01 20:30:00","22.74516","94.3024","738.1656","3.977393","0","0.5773079","1.641466","21.32626","15.714","1.316752","3.665385"
"2023-05-01 21:00:00","19.06645","94.30003","738.3351","3.363567","0","0.5412182","1.566046","21.27896","15.687","1.325027","3.684284"
"2023-05-01 21:30:00","17.79017","94.29714","738.4394","2.442174","0","0.5498323","1.570514","21.23456","15.696","1.323959","3.681919"
"2023-05-01 22:00:00","16.98578","94.29504","738.7911","2.862397","0","0.5777346","1.57315","21.20407","15.705","1.322905","3.679492"
"2023-05-01 22:30:00","16.4817","94.2924","739.2164","1.730027","0","0.6358417","1.407663","21.16699","15.687","1.325801","3.686263"
"2023-05-01 23:00:00","16.0956","94.2903","739.3268","1.311292","0","0.6116143","1.467935","21.13058","15.687","1.327823","3.690741"
"2023-05-01 23:30:00","15.77385","94.28714","739.1962","1.001261","0","0.624016","13.2987","21.09036","15.714","1.324294","3.682898"
"2023-05-02 00:00:00","15.18397","94.2853","739.3612","1.431764","0","0.5981898","1.233395","21.05399","15.696","1.322571","3.678806"
"2023-05-02 00:30:00","14.66916","94.28267","739.3843","1.699066","0","0.6106208","1.485495","21.00098","15.687","1.32188","3.677208"
"2023-05-02 01:00:00","14.34741","94.28083","739.5703","1.741524","0","0.6264349","1.508902","20.95966","15.696","1.322402","3.67823"
"2023-05-02 01:30:00","13.72535","94.27872","739.5445","2.280184","0","0.5535974","1.461306","20.92719","15.696","1.32658","3.68786"
"2023-05-02 02:00:00","13.0175","94.27583","739.3436","0.7619335","0","0.5706863","1.301833","20.87759","15.678","1.330084","3.696212"
"2023-05-02 02:30:00","12.50269","94.27399","739.0522","1.970416","0","0.5759629","1.448005","20.83881","15.696","1.324406","3.683109"
"2023-05-02 03:00:00","12.10587","94.27084","738.8452","2.323705","0","0.5792645","1.490468","20.8013","15.687","1.326009","3.68673"
"2023-05-02 03:30:00","11.78411","94.26899","738.5817","1.25708","0","0.6119511","1.450725","20.75552","15.678","1.324544","3.683369"
"2023-05-02 04:00:00","11.39801","94.2661","738.6002","1.148857","0","0.5717156","18.689","20.72086","15.678","1.322114","3.677752"
"2023-05-02 04:30:00","11.28003","94.26399","738.4412","1.288252","0","0.6186466","1.357337","20.67484","15.696","1.327656","3.690535"
"2023-05-02 05:00:00","10.80813","94.26163","738.5103","1.950182","0","0.5867143","1.42269","20.633","15.687","1.332347","3.701468"
"2023-05-02 05:30:00","10.57217","94.25952","738.5591","1.641738","0","0.6128994","1.445386","20.5983","15.687","1.335872","3.709557"
"2023-05-02 06:00:00","10.18607","94.25768","738.4536","2.025571","0","0.5489656","1.436582","20.55219","15.687","1.330936","3.698173"
"2023-05-02 06:30:00","10.25042","94.25479","738.4641","0.9344187","0","0.5713301","1.422222","20.50748","15.696","1.332963","3.702772"
"2023-05-02 07:00:00","10.48637","94.25216","738.7558","1.163165","0","0.5916262","1.481766","20.46182","15.678","1.331161","3.698535"
"2023-05-02 07:30:00","11.51598","94.24479","738.879","2.676781","0","0.6209027","1.355866","20.42892","15.678","1.329849","3.695595"
"2023-05-02 08:00:00","11.28003","94.24295","739.0984","2.93682","0","0.5659007","1.277329","20.40262","15.678","1.326653","3.688292"
"2023-05-02 08:30:00","13.76825","94.24006","739.1317","1.334722","0","0.6044037","1.090531","20.37659","15.678","1.33147","3.699332"
"2023-05-02 09:00:00","13.52158","94.23821","739.0433","5.23666","0","0.591731","1.142236","20.36221","15.696","1.32729","3.689691"
"2023-05-02 09:30:00","14.41176","94.23532","739.2215","4.189939","0","0.6116537","0.9337177","20.34924","15.696","1.324639","3.683487"
"2023-05-02 10:00:00","15.24832","94.23348","739.1986","1.54398","0","0.6536708","0.8293685","20.36755","15.678","1.330261","3.696461"
"2023-05-02 10:30:00","16.37445","94.23059","738.9946","0","0","0.6341786","1.089746","20.42139","15.705","1.331367","3.699166"
"2023-05-02 11:00:00","17.41479","94.22901","739.1121","10.17779","0","0.6779862","0.8044569","20.49326","15.714","1.335064","3.70754"
"2023-05-02 11:30:00","18.29424","94.22638","738.9728","0.1384774","0","0.6950607","0.9119175","20.53152","15.678","1.331274","3.698887"
"2023-05-02 12:00:00","19.17371","94.22427","738.8045","0.8098639","0","0.7225036","0.8497819","20.55829","15.723","1.328826","3.692943"
"2023-05-02 12:30:00","19.87083","94.22243","738.7012","1.517492","0","0.7103276","0.9040093","20.59668","15.705","1.326382","3.687596"
"2023-05-02 13:00:00","20.61086","94.21954","738.4273","0.6604042","0","0.7720696","0.4291153","20.64581","15.705","1.330103","3.696186"
"2023-05-02 13:30:00","21.49033","94.2177","738.1519","0.3360907","0","0.7508636","0.663311","20.75452","15.714","1.327138","3.689335"
"2023-05-02 14:00:00","22.57356","94.21481","737.9847","1.018665","0","0.7133878","0.8068895","20.89316","15.696","1.331822","3.700146"
"2023-05-02 14:30:00","23.21706","94.2127","737.9274","1.738868","0","0.7848656","0.3274026","21.0578","15.705","1.330845","3.697808"
"2023-05-02 15:00:00","23.02401","94.20954","737.7532","0.6973416","0","0.7682543","0.6366973","21.06046","15.696","1.334848","3.707266"
"2023-05-02 15:30:00","23.60317","94.20744","737.5796","0","0","0.2212079","0.6156849","21.18289","15.714","1.328056","3.691459"
"2023-05-02 16:00:00","24.76148","94.20402","737.4408","2.367252","0.001264391","0.6894765","1.245175","21.21454","15.687","1.326947","3.688966"
"2023-05-02 16:30:00","25.59804","94.20165","737.2181","0.1704815","0","0.7000514","1.723742","21.08932","15.714","1.326337","3.687409"
"2023-05-02 17:00:00","26.03777","94.19955","737.1456","1.173266","0","0.6803681","0.5980018","20.97437","15.714","1.330008","3.695788"
"2023-05-02 17:30:00","26.93867","94.19666","737.1951","1.328251","0","0.6756409","0.6970495","20.85507","15.705","1.323101","3.680023"
"2023-05-02 18:00:00","32.36557","94.19429","737.4565","1.43385","0","0.5600418","0.8446983","20.92679","15.714","1.324912","3.684027"
"2023-05-02 18:30:00","33.73839","94.19113","737.6635","1.18826","0","0.6937431","0.7199248","20.91678","15.696","1.322239","3.677957"
"2023-05-02 19:00:00","34.84307","94.18903","737.7601","1.117859","0","0.5719341","0.9765631","20.94409","15.705","1.318813","3.670139"
"2023-05-02 19:30:00","35.14337","94.18613","737.8479","2.700368","0","0.6121665","0.9087627","20.99194","15.714","1.321865","3.677285"
"2023-05-02 20:00:00","33.51316","94.18376","738.063","1.678396","0","0.6028486","0.9338835","21.06354","15.705","1.320926","3.675082"
"2023-05-02 20:30:00","26.83142","94.18034","738.3428","1.122391","0","0.6794505","1.495233","21.07709","15.696","1.326589","3.688191"
"2023-05-02 21:00:00","20.55724","94.17824","738.5512","2.012892","0","0.6120517","1.761831","21.01828","15.705","1.329702","3.695256"
"2023-05-02 21:30:00","18.81978","94.17587","738.8019","4.471732","0","0.6133435","1.236685","20.98947","15.678","1.32869","3.69292"
"2023-05-02 22:00:00","17.86524","94.17324","739.1686","2.480671","0","0.5607807","1.394853","20.99557","15.687","1.330871","3.697951"
"2023-05-02 22:30:00","17.26463","94.17113","739.4912","3.137568","0","0.6068043","1.449675","21.16919","15.687","1.329981","3.695899"
"2023-05-02 23:00:00","16.81418","94.16824","739.6155","3.282878","0","0.5484031","1.428445","21.27612","15.678","1.329065","3.693709"
"2023-05-02 23:30:00","16.4817","94.16614","739.6674","2.567363","0","0.5692935","1.416599","21.36401","15.687","1.329907","3.695795"
"2023-05-03 00:00:00","16.06342","94.16299","739.6939","1.350445","0","0.5826093","7.386222","21.35922","15.705","1.329172","3.693949"
"2023-05-03 00:30:00","15.6666","94.16088","739.7467","1.867347","0","0.566232","1.143086","21.31332","15.723","1.327532","3.690166"
"2023-05-03 01:00:00","15.33412","94.15825","739.8094","2.334793","0","0.5717905","1.37574","21.27472","15.696","1.331322","3.698992"
"2023-05-03 01:30:00","14.36886","94.15641","739.8074","7.139143","0","0.5890734","1.385226","21.22464","15.687","1.33202","3.700673"
"2023-05-03 02:00:00","13.80043","94.15456","739.7628","1.965523","0","0.5866503","1.314801","21.16431","15.678","1.334329","3.70585"
